student_id,sentence_id,audio_file,mel_file,ground_truth,transcript,wer,cer,fluency_label,fluency_label_wer,length_class,duration_s,speech_duration_s,hesitation_count,mean_pause_s,zcr,energy_variance,chars_per_sec,cluster_label,length_class_enc
S002,34,S002_034.wav,S002_034_mel.npy,නායකතුමා මෙසේ පිළිතුරු දුන්නේය,නායක සිටුතුමා මෙසේ පිළිතුරු දුන්නේය.,0.5,0.1481,1,2,short,6.741,5.376,1,0.16,0.0895,0.001971,5.022,2,0
S002,35,S002_035.wav,S002_035_mel.npy,තේරවිලි වර්ග කිහිපයක් තිබේ,තේරවිලි වර්ග කිහිපයක් තිබේ.,0.0,0.0,0,0,short,3.541,2.88,1,0.32,0.0819,0.005792,7.986,2,0
S002,36,S002_036.wav,S002_036_mel.npy,අපේ සීයා කතන්දර කීමට සමතෙකි,අපේ සීයා කතන්දර කීමට සමතෙකි.,0.0,0.0,0,0,short,6.272,4.128,2,0.784,0.0992,0.002298,5.572,2,0
S002,37,S002_037.wav,S002_037_mel.npy,මේ අය අතරමගදී අම්බලමක නතර වුණා,මේ අය අතර මගදි අම්බලමක නතර වුනා,0.3333,0.04,0,1,long,5.397,4.704,1,0.192,0.0922,0.001791,5.315,2,1
S002,38,S002_038.wav,S002_038_mel.npy,හරි අපූරු කතාවක්,හරි අපූරු කතාවක්,0.0,0.0,0,0,short,2.667,1.984,0,0.0,0.0963,0.008611,7.056,2,0
S002,39,S002_039.wav,S002_039_mel.npy,කටුස්සාගේ කරේ රත්තරන් බැන්දා වගෙයි,කටුස්සගේ කරේ තාත්තරා බැඳ්තරම් බැන්දා වගේ,0.8,0.4667,2,2,short,4.672,4.256,1,0.16,0.0937,0.003623,7.049,2,0
S002,40,S002_040.wav,S002_040_mel.npy,මුල් ගුරුතුමා කීවේය,මුල් ගුරුතුමා කීවේය.,0.0,0.0,0,0,short,2.539,2.272,0,0.0,0.1068,0.005632,7.482,2,0
S002,41,S002_041.wav,S002_041_mel.npy,අද පුස්තකාල පන්තියක් කරමු,අද පුෂ්තකාලය පංතියක්‌ කරමු,0.5,0.2273,1,2,short,3.051,2.72,0,0.0,0.1226,0.005097,8.088,2,0
S002,42,S002_042.wav,S002_042_mel.npy,මම ගල්පරයක ඇලී ජීවත් වුනෙමි,මම ගල් පරේ කෑලී ජීවල් බුණෙමි.,1.0,0.1739,1,2,short,3.605,3.413,0,0.0,0.0869,0.005401,6.738,2,0
S002,43,S002_043.wav,S002_043_mel.npy,බෙලි කටුව කතා කරයි,බෙලි බෙලිකටුව කතා කරන්න.,0.5,0.4667,2,2,short,3.456,2.464,1,0.192,0.0816,0.005852,6.088,2,0
S002,44,S002_044.wav,S002_044_mel.npy,සති අන්තේ නිවාඩුවට බිංදුලා ගමේ ගියා,සතිය අන්තයේ නිවාඩුවට බින්දුලා ගමේ ගියා,0.5,0.1333,1,2,long,6.976,6.176,1,0.288,0.0919,0.003924,4.858,2,1
S002,45,S002_045.wav,S002_045_mel.npy,මොනවාද ඒවායේ නම්,මුනවාද ඒවායේ නම්,0.3333,0.0714,0,1,short,2.667,2.475,1,0.16,0.0927,0.003178,5.657,2,0
S002,46,S002_046.wav,S002_046_mel.npy,නංගි උත්තර දුන්නා,නංගී උත්තර දුන්නා,0.3333,0.0667,0,1,short,2.475,2.112,0,0.0,0.1055,0.003049,7.102,2,0
S002,47,S002_047.wav,S002_047_mel.npy,පාර කියන අත්තම්මා,පාර කියන අත්තම්ම,0.3333,0.0667,0,1,short,2.069,1.728,0,0.0,0.1066,0.007971,8.681,2,0
S002,48,S002_048.wav,S002_048_mel.npy,ඇයගේ කැපවීම පුදුමාකාරය,ඇයගේ කැපවීම පුදුමාකාරය,0.0,0.0,0,0,short,3.52,3.2,0,0.0,0.0913,0.006208,6.25,2,0
S002,49,S002_049.wav,S002_049_mel.npy,මිනිසාගේ පරම යුතුකම මිනිසාට සේවය කිරීම,මිනිසාගේ පරම යුතුකම මිනිසාට සේදය කිරීම,0.1667,0.0303,0,1,long,6.485,5.28,3,0.267,0.0924,0.002655,6.25,2,1
S002,50,S002_050.wav,S002_050_mel.npy,අපි මේ වන විට පැය දොළහක් වැඩ කර පැය දොළහක් විවේක ගත්තා,අපි මේ වන විට පැය දුළහක් වැඩ කර පැය දුළහක් විවේක ගත්තක්,0.25,0.093,0,1,long,8.0,6.336,1,0.704,0.0962,0.003517,6.787,2,1
S002,51,S002_051.wav,S002_051_mel.npy,අප කවුරුත් පුදුමයට පත්කරමින් ඈට පණ ආවා,අප කවුරුත් පුදුමයට පත් කරමින් ඇට පනාවක්,0.5714,0.125,1,2,long,4.992,4.0,1,0.288,0.0875,0.003032,8.0,2,1
S002,52,S002_052.wav,S002_052_mel.npy,සුගන්ධවත් පුෂ්පයෝ අපගේ සොහොයුරියෝය,සුගන්ධවත් පුෂ්පයෝ අපගේ සහෝ යුරෝයෝය.,0.5,0.0968,0,2,short,7.189,5.824,3,0.373,0.0964,0.001869,5.323,2,0
S002,53,S002_053.wav,S002_053_mel.npy,ගංගාවෝ අපගේ සොහොයුරෝ වෙති,ගංගාවේ අපගේ සහෝ යුරෝවෙති,0.75,0.1364,1,2,short,3.947,3.264,0,0.0,0.1002,0.004833,6.74,2,0
S002,54,S002_054.wav,S002_054_mel.npy,නංගී මට නොදී කිසිවක් නොකනවා ඇතැයි මට සිතේ,නංගී මට නොදී කිසිවා නොකනවා ඇතැයි මට සිතෙ,0.25,0.0882,0,1,long,7.744,5.92,2,0.448,0.1065,0.004204,5.743,2,1
S002,55,S002_055.wav,S002_055_mel.npy,නංගි උදේ පාන්දරින්ම නැගිටියි,නංගී පා උදේ පාන්දරින්ම නැගිටින්,0.75,0.2,1,2,short,4.011,3.488,1,0.256,0.101,0.004342,7.167,2,0
S002,56,S002_056.wav,S002_056_mel.npy,ඈ මා ගෙදර යන විට අසනු ඇත,ඇය මාගෙදර යනවිට අසනුහැත,1.0,0.2222,1,2,long,4.011,3.776,0,0.0,0.0981,0.002859,4.767,2,1
S002,57,S002_057.wav,S002_057_mel.npy,ගොවිතැන සඳහා භාවිත වන උපකරණ එකින් එක විස්තර කරද්දී ළමයි සාවධානව අසා සිටියහ,බෝවිතැන සඳහා භාවිතාවන උපකරන එකින් එක විස්තරකරදි දමයි සාවදානව අසාසි ටියහ.,0.6154,0.0968,0,2,long,9.941,8.725,4,0.2,0.1076,0.003999,7.106,2,1
S002,58,S002_058.wav,S002_058_mel.npy,ළමයි පොල්තෙල් හිඳීමට භාවිත කරන සෙක්කුව අසලට රැස් වූහ,ලමයි ඔල්තෙල් හිඳීමට වාවිතා කරන තෙක්ව්ව අසලට රැස්වූව,0.5556,0.1818,1,2,long,6.336,5.472,3,0.235,0.1045,0.004089,8.041,2,1
S002,59,S002_059.wav,S002_059_mel.npy,ඒ ගොල්ලන්ට අලුත් ක්‍රමයක් හොයා ගන්න වෙනවා,ඒ ගොල්ලන්ට අලුත්‍රමයක් ඔයා ගන්න වෙනවා.,0.4286,0.1143,1,2,long,5.013,3.584,1,0.352,0.0754,0.004314,9.766,2,1
S002,60,S002_060.wav,S002_060_mel.npy,බොහෝ දෙනෙක් මම එනතුරු බලා ගෙන හිටියා,බොහෝ දෙනෙක් මම එනතුරු බලා ගෙනහිටියක්,0.2857,0.0667,0,1,long,5.717,4.533,2,0.24,0.0821,0.003291,6.618,2,1
S002,61,S002_061.wav,S002_061_mel.npy,මට ආරංචි වුණා රජතුමාගේ ගුහාව ළඟ අනතුරක් කියලා,මට ආරංචි වුණා රජතුමාගේ ගුහාව ළඟ අනතුරක් කියලා.,0.0,0.0,0,0,long,6.336,5.6,2,0.192,0.0995,0.003538,6.786,2,1
S002,62,S002_062.wav,S002_062_mel.npy,පැය අටකට පසු ඔවුන්ට පියාපත් සලන හඬක් ඇසිණි,පැය අටකට පසු ඔවුන්ට පියාපත් සලන හඬක් ඇසුනි,0.125,0.0286,0,1,long,5.867,4.928,1,0.512,0.1224,0.003984,7.102,2,1
S002,63,S002_063.wav,S002_063_mel.npy,මිනිසුන් ගැන විස්තර දැනගන්න බොහෝ ක්‍රම තියෙනවා,මිනිසුන් ගැන විස්තර දැනගන්න බොහෝ ක්‍රමතියනවා.,0.2857,0.025,0,1,long,4.544,4.064,1,0.192,0.1175,0.002954,9.843,2,1
S002,64,S002_064.wav,S002_064_mel.npy,ඔබට දින හතරක් දෙමි,ඔබට දින හතරක් දෙමි,0.0,0.0,0,0,short,3.072,2.272,0,0.0,0.0844,0.004489,6.602,2,0
S002,65,S002_065.wav,S002_065_mel.npy,ඇදුරුතුමා බෙහෙවින් සතුටට පත් විය,ඇදුරු තුමා භේවින් සතුටට පත් විය.,0.6,0.1071,1,2,short,3.925,3.04,1,0.16,0.0898,0.002775,9.211,2,0
S002,66,S002_066.wav,S002_066_mel.npy,ඔබට පේන්නේ කුමක්දැයි මම ඇසුවෙමි,ඔබට පේන්නේ හුමක් යැයිස් මම ඇසුවෙමෙන්,0.6,0.2593,1,2,short,4.011,3.264,2,0.288,0.1112,0.00565,8.272,2,0
S002,67,S002_067.wav,S002_067_mel.npy,මෙතැන තමයි හොඳම තැන,මෙතැන තමයි හොඳම තැන,0.0,0.0,0,0,short,2.133,1.888,0,0.0,0.0846,0.002325,8.475,2,0
S002,68,S002_068.wav,S002_068_mel.npy,ඇය කාචය සකස් කර නැවත බැලූවාය,ඇය කාචේ සකස් කර නැවත බැලුව,0.3333,0.1739,1,1,long,3.883,2.976,1,0.288,0.1184,0.004684,7.728,2,1
S003,1,S003_001.wav,S003_001_mel.npy,යාළුවෝ හැමදෙනාම නිදහස් උත්සවය බැලුවා,යාළුව හැම දෙනාම නිදහසුත්වය බැලුවා,0.8,0.125,1,2,short,3.413,3.232,0,0.0,0.0822,0.003895,9.901,2,0
S003,2,S003_002.wav,S003_002_mel.npy,කවිඳු යාළුවොත් එක්ක මිදුලේ සෙල්ලම් කරමින් සිටියා,කවිදු යාළුවත් එකක මිදුලේ සෙල්ලන් කරමින් සිටියා.,0.5714,0.0952,0,2,long,3.733,3.36,0,0.0,0.083,0.003122,12.5,2,1
S003,3,S003_003.wav,S003_003_mel.npy,අපේ රටේ නිදහස් උත්සවය,අපේ රටේ නිදහස් සුස්සවය,0.25,0.1667,1,1,short,2.923,2.464,0,0.0,0.0874,0.005514,7.305,2,0
S003,4,S003_004.wav,S003_004_mel.npy,මම කෝෂය ඇතුලේ සති දෙකක් විතර හිටියා,මමක් කෝෂයක් ඇතුලේ සති දෙකක් පිතර හිටියා.,0.4286,0.1724,1,2,long,4.48,3.456,1,0.224,0.1113,0.003046,8.391,2,1
S003,5,S003_005.wav,S003_005_mel.npy,පොත් කියවීමෙන් මිනිසා සම්පූර්ණ වේ,පොත් කියවීමෙන් මිනිසා සම්පූන්න වේ.,0.2,0.0345,0,1,short,3.285,2.784,0,0.0,0.1029,0.002262,10.417,2,0
S003,6,S003_006.wav,S003_006_mel.npy,මුහුද හරිම ලස්සනයි,මුහුද හරිම ලස්සනයි,0.0,0.0,0,0,short,2.283,1.408,0,0.0,0.101,0.003279,11.364,2,0
S003,7,S003_007.wav,S003_007_mel.npy,හැමෝම එකට අත් අල්ලා ගන්න,හැමෝම එකට අත්තල්ලා ගන්න,0.4,0.05,0,1,short,3.264,2.656,0,0.0,0.1137,0.003117,7.53,2,0
S003,8,S003_008.wav,S003_008_mel.npy,මම එහෙනම් නාගෙන එන්නම්,මමෙහි නම් නොගෙන එන්නම්,0.75,0.1579,1,2,short,2.837,2.016,2,0.32,0.1012,0.003227,9.425,2,0
S003,9,S003_009.wav,S003_009_mel.npy,අපි අද පොල් කැඩුවා,අපි යද හොල් හැඩුවා,0.75,0.2,1,2,short,2.347,1.824,2,0.24,0.0833,0.003695,8.224,2,0
S003,10,S003_010.wav,S003_010_mel.npy,"ඇයි හිනා වෙන්නේ, මට රජ වෙන්න බැරිද",ඇයි හිනාවෙන්නේ මට රජ වෙන්න බැරිද?,0.2857,0.0,0,1,long,4.139,3.136,2,0.288,0.0949,0.003098,8.929,2,1
S003,11,S003_011.wav,S003_011_mel.npy,දුව සටහන් පොතේ මොනවාද ලියා ගත්තේ,දුව සටහන් පොත මොනවද ලියා ගත්තේ,0.3333,0.0741,0,1,long,4.416,3.584,1,0.416,0.0818,0.005914,7.533,2,1
S003,12,S003_012.wav,S003_012_mel.npy,ඉතින් මෙච්චර පරක්කු වුනේ ඇයි,ඉතින් මෙත්චර පරක්ක වුණෑ ඇයි.,0.6,0.125,1,2,short,2.731,2.176,0,0.0,0.0923,0.004418,11.029,2,0
S003,13,S003_013.wav,S003_013_mel.npy,දවසක් අම්මා අශ්ව පැටියාගෙන් උදව්වක් ඉල්ලුවා,දව සක්කම් ආ අශ්‍ය පැටියාගෙන් උදවුවක් ඉල්ලුව,1.0,0.1842,1,2,long,4.117,3.616,0,0.0,0.1064,0.003096,10.509,2,1
S003,14,S003_014.wav,S003_014_mel.npy,ඔය ගඟ හරි ගැඹුරුයි,ඔය ගග හරිම ගැර්පුරුයි,0.75,0.3333,1,2,short,2.773,2.176,0,0.0,0.0966,0.004369,6.893,2,0
S003,15,S003_015.wav,S003_015_mel.npy,අශ්ව පැටියා ඉක්මනින් ගෙදර එනවා දැකලා අම්මා පුදුම වුනා,අශ්ව පැටියා ඉක්මනින් ගෙදර එනවා දැකලා මම පුදුම වුණා,0.1111,0.0667,0,1,long,6.272,5.472,1,0.288,0.093,0.003462,8.224,2,1
S003,16,S003_016.wav,S003_016_mel.npy,"සිටුතුමනි, අපට අනුකම්පා කරනු මැනවි",සිටුතුමනි මට අපට අනුකම්පා කරනු මැනවි.,0.2,0.069,0,1,short,4.992,3.968,3,0.245,0.0803,0.006117,7.56,2,0
S003,17,S003_017.wav,S003_017_mel.npy,බරෙන් වැඩි වන්නේ ගසක මුල කොටසද,බරෙන් වැඩි වන්නේ ගසක මුල කොටසද,0.0,0.0,0,0,long,4.053,3.36,0,0.0,0.0923,0.004594,7.44,2,1
S003,18,S003_018.wav,S003_018_mel.npy,රයිට් සහෝදරයන්ගේ පියා ඔවුන් පුංචිකාලයේ දී කඩදාසි සහ රබර් පටිවලින් සෙල්ලම් අහස් යානා තනා දුන්නේය,රයිට් සොහුයුරංගේ පියා ඔවුන් පුංචි කාලේදී කඩදාසි සහ රඹර් පටිවලින් සෙල්ලම් අහස් යානා තනා දුන්නේය.,0.2667,0.1111,1,1,long,12.8,9.184,7,0.37,0.1049,0.001708,8.82,2,1
S003,19,S003_019.wav,S003_019_mel.npy,පසු කලෙක ඔවුහු බයිසිකල් වැඩ වැඩපොළක් ඇරඹූහ,පසු කළෙක ඕහු බයිසිකල් වැඩ පොළක් ඇඩ බූහ.,0.5714,0.2222,1,2,long,5.184,4.224,1,0.224,0.0926,0.001627,8.523,2,1
S003,20,S003_020.wav,S003_020_mel.npy,දැන් හැමෝම වාඩිවෙන්න,දැන් හැමෝම වාඩි වෙන්න,0.6667,0.0,0,2,short,2.133,1.888,0,0.0,0.0766,0.003156,9.534,2,0
S003,21,S003_021.wav,S003_021_mel.npy,අපි ඊළඟ දවසේ තවත් සෙල්ලමක් කරමු,අපි ඒ ලග දවසේ තවස් සෙල්ලමක් කරමු.,0.5,0.1154,1,2,long,3.797,3.136,1,0.288,0.0999,0.004754,8.291,2,1
S003,22,S003_022.wav,S003_022_mel.npy,මේ සිහින අප නින්දේ දී දකින සිහින නම් නොවේ,මේ සිහින අපෙ නින්ද දී දකින සිහින නම් නොවේ,0.2222,0.0606,0,1,long,7.403,5.92,3,0.224,0.0944,0.002172,5.574,2,1
S003,23,S003_023.wav,S003_023_mel.npy,ඇගේ ගම ගිංතොට ය,ඇගේ ගමගින් තොටය.,0.75,0.1667,1,2,short,2.752,1.952,0,0.0,0.0769,0.001826,6.148,2,0
S003,24,S003_024.wav,S003_024_mel.npy,මේ පුංචි දැරිය ඇගේ ප්‍රියතම වැඩිහිටි නෑදෑයා ගැන පසු කලෙක එසේ කීවාය,මේ පුංචි දැරිය අපේ ඇගේ ප්‍රියතම වැඩිහිටී නෑ දෑයා ගැන පසු කළෙක එසේ කීවාය.,0.3333,0.0727,0,1,long,11.243,8.288,7,0.334,0.0946,0.001355,6.636,2,1
