child_id,annotation_id,spacing_std,baseline_std,local_baseline_drift,avg_slant,avg_size_variation,curve_smoothness,loop_roundness,stroke_continuity,stroke_thickness_consistency,density_distribution,character_shape_consistency,character_proportion_variation,upper_lower_balance,character_spacing_variation,word_spacing_variation,contrast_score,blur_score,ink_density,text_visibility_score,word_detection_ratio,spacing_score,alignment_score,slant_score,size_score,curve_score,loop_score,continuity_score,thickness_score,density_score,shape_score,proportion_score,balance_score,character_spacing_score,contrast_quality_score,blur_quality_score,ink_density_score,text_visibility_quality_score,word_detection_score,overall_score,label,teacher_spacing_rating,teacher_alignment_rating,teacher_size_rating,teacher_slant_rating,teacher_curve_rating,teacher_loop_rating,teacher_stroke_continuity_rating,teacher_shape_rating,teacher_proportion_rating,teacher_structural_balance_rating,teacher_character_spacing_rating,teacher_stroke_thickness_rating,teacher_density_rating,teacher_legibility_rating,teacher_overall_rating,teacher_overall_label,teacher_vs_system_score_difference
67,SIN-ANN-0067,0.708326,0.529015,140.109239,22.977092,1.664328,0.153548,0.294511,0.472443,0.804087,843.10986,0.560608,0.702583,0.345194,0.640011,0.655395,22.116736,272.883336,14.961324,54.788683,26.537587,1,1,3,1,1,1,2,1,1,3,1,1,1,1,5,5,3,5,1.89,Poor,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1.49,Poor,-0.4
68,SIN-ANN-0068,0.746899,0.64778,195.915143,16.250447,1.724867,0.188647,0.261994,0.41419,0.872711,1461.854966,0.455861,0.771931,0.397829,0.783995,0.705864,21.916097,636.409027,18.280892,50.346317,34.552508,1,1,4,1,1,1,2,1,1,2,1,1,1,1,5,5,3,5,1.92,Below Average,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1.3,Poor,-0.62
69,SIN-ANN-0069,0.494343,0.129695,98.972678,6.212253,0.540876,0.100281,0.456652,0.785686,0.518589,227.744517,0.965657,0.345913,0.554709,0.255486,0.53994,18.554006,66.375581,10.410878,31.980363,5.251282,3,4,5,2,1,3,4,2,3,5,3,3,3,1,2,5,1,5,3.14,Average,3,4,4,4,4,5,5,5,5,4,4,3,5,5,3.87,Good,0.73
70,SIN-ANN-0070,0.713699,0.806335,104.46643,12.587863,1.45879,0.180833,0.191972,0.270094,0.839646,1226.428888,0.494059,0.649823,0.240325,0.592237,0.726987,18.964934,254.880799,9.005849,109.923957,25.788306,1,1,4,1,1,1,1,1,1,2,1,1,1,1,5,5,5,5,1.95,Below Average,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1.11,Poor,-0.84
71,SIN-ANN-0071,0.670695,0.367349,67.33356,13.375946,1.36294,0.148885,0.321238,0.561993,0.944999,825.156985,0.477666,0.514794,0.398612,0.669893,0.639117,17.015668,62.577878,13.396674,71.153644,4.288135,2,2,4,1,1,2,3,1,1,2,2,1,1,1,2,5,4,5,2.17,Below Average,2,3,2,2,2,2,3,2,3,2,1,1,3,2,2.12,Below Average,-0.05
72,SIN-ANN-0072,0.128452,0.330804,13.444822,9.663937,0.390497,0.137765,0.456167,0.313825,0.502074,600.70086,0.456341,0.7107,0.560045,0.511045,0.146887,30.69643,153.173477,15.711181,103.335284,30.086653,5,2,5,3,1,3,1,2,1,2,1,3,2,2,4,5,5,5,2.95,Average,4,5,4,4,3,4,2,2,1,3,3,2,3,4,3.49,Average,0.54
73,SIN-ANN-0073,0.098025,0.192011,0,12.060029,0,0.084355,0.6,0.81208,0.147467,762.738684,0.947652,0.125951,0.760753,0.255877,0.124634,24.101037,345.851432,37.791955,96.818832,5.502251,5,3,4,5,2,4,4,5,1,5,5,4,3,1,5,5,5,5,3.98,Good,5,5,5,4,5,5,5,5,5,4,5,5,4,4,4.68,Very Good,0.7
74,SIN-ANN-0074,0.354982,0.484342,41.321946,9.758935,0.471381,0.103567,0.344489,0.653283,0.590595,475.179576,0.977768,0.371492,0.705855,0.039959,0.392961,26.768557,324.269129,12.569284,112.454356,18.975082,3,1,5,2,1,2,3,2,2,5,3,4,5,2,5,5,5,5,3.19,Average,4,3,5,5,3,4,4,4,4,4,5,2,4,4,3.93,Good,0.74
75,SIN-ANN-0075,0.232297,0.548226,98.339153,4.645529,0.611375,0.091015,0.529266,0.672187,0.518479,770.854789,0.802887,0.253875,0.927179,0.457,0.176094,29.143233,171.531121,25.68079,74.327847,23.151894,4,1,5,2,2,3,3,2,1,4,3,5,2,2,4,5,4,5,3.1,Average,4,3,4,5,5,5,4,4,5,5,3,3,4,4,4.4,Good,1.3
76,SIN-ANN-0076,0.349626,0.430063,40.516828,11.066135,0.631343,0.098363,0.426626,0.602433,0.39544,848.439349,0.914633,0.246593,0.782772,0.144646,0.35817,30.468384,182.026677,10.758725,37.454439,29.843933,4,2,5,2,2,2,3,3,1,5,4,4,5,2,5,5,2,5,3.35,Average,3,4,4,3,5,4,3,5,4,4,5,4,4,4,3.97,Good,0.62
77,SIN-ANN-0077,0.581441,0.515275,77.666188,5.344631,0.814878,0.12523,0.253368,0.612843,0.676783,565.937828,0.533653,0.652659,0.605205,0.478736,0.612,18.527038,297.424908,10.009663,96.272176,0.2,2,1,5,1,1,1,3,2,1,2,1,3,2,1,5,5,5,1,2.27,Below Average,3,3,3,4,3,1,3,3,1,3,3,2,3,3,2.81,Average,0.54
78,SIN-ANN-0078,0.225587,0.253189,43.145024,0.764881,1.323209,0.080533,0.562092,0.585355,0.430495,692.754212,0.782724,0.261116,0.700675,0.124914,0.169352,19.402073,33.612263,9.420924,48.349446,1.604036,4,3,5,1,2,3,3,3,1,4,3,4,5,1,1,5,2,3,3.02,Average,5,5,3,5,5,5,3,4,4,5,5,4,4,3,4.3,Good,1.28
79,SIN-ANN-0079,0.878659,0.428449,123.733705,14.325897,1.549454,0.186357,0.255326,0.636196,0.632924,721.201406,0.66038,0.546731,0.790097,0.418586,0.850781,30.216994,113.050792,23.162571,124.800744,18.160891,1,2,4,1,1,1,3,2,1,3,1,4,2,2,3,5,5,5,2.4,Below Average,1,2,2,2,1,2,3,3,2,3,3,3,2,2,2.26,Below Average,-0.14
80,SIN-ANN-0080,0.318161,0.356417,55.349444,4.377857,0.482981,0.133829,0.533619,0.872849,0.533098,952.186735,0.862691,0.24975,0.862742,0.22691,0.306761,26.775244,332.405704,22.041012,126.301151,6.536118,4,2,5,2,1,3,5,2,1,5,4,5,4,2,5,5,5,5,3.52,Good,4,5,5,5,4,5,5,5,5,5,5,5,4,5,4.68,Very Good,1.16
81,SIN-ANN-0081,0.708697,0.56797,93.041435,13.654823,0.73084,0.203147,0.291226,0.426918,0.810761,1161.224015,0.589789,0.433117,0.300352,0.788325,0.671348,13.526004,202.528991,19.155921,86.476814,0.2,1,1,4,1,1,1,2,1,1,3,2,1,1,1,5,5,5,1,1.94,Below Average,1,2,3,2,1,3,1,2,3,1,1,2,1,2,1.6,Below Average,-0.34
82,SIN-ANN-0082,0.696143,0.416787,116.395647,17.429171,0.710809,0.139644,0.18778,0.332997,0.882422,931.452546,0.315731,0.527009,0.523627,0.781927,0.738321,27.413033,423.510282,14.445545,70.729458,29.389894,2,2,4,1,1,1,1,1,1,1,1,2,1,2,5,5,4,5,2.13,Below Average,2,2,3,2,2,1,1,1,2,2,1,2,2,2,1.9,Below Average,-0.23
83,SIN-ANN-0083,0.792815,0.461711,130.029468,17.864159,1.262334,0.132567,0.216883,0.387289,0.776125,561.608093,0.572737,0.78,0.17098,0.473291,0.80277,23.465183,930.054909,25.670597,110.170299,26.878876,1,1,4,1,1,1,1,1,1,3,1,1,2,1,5,5,5,5,2.05,Below Average,1,2,1,1,2,1,2,2,1,1,2,2,3,2,1.55,Below Average,-0.5
84,SIN-ANN-0084,0.319704,0.493085,0,6.360531,0.575629,0.102392,0.439567,0.645741,0.506487,94.387704,0.612293,0.369019,0.597086,0.335383,0.378164,18.071582,545.564413,6.394094,91.75756,40.420815,4,1,5,2,1,2,3,2,5,3,3,3,3,1,5,5,5,5,3.14,Average,4,4,5,4,4,4,3,3,3,3,4,3,5,4,3.66,Good,0.52
85,SIN-ANN-0085,0.757081,0.36806,59.211524,15.685716,1.16589,0.134425,0.490181,0.398216,0.828162,965.474,0.441965,0.56365,0.260525,0.681355,0.801301,12.511213,109.873129,34.64139,33.934173,22.583292,1,2,4,1,1,3,1,1,1,2,1,1,1,1,3,5,1,5,1.9,Below Average,1,2,2,2,3,3,2,2,2,1,2,2,2,2,2.22,Below Average,0.32
86,SIN-ANN-0086,0.667645,0.527225,59.3144,4.041557,1.470428,0.120047,0.361307,0.51856,0.432281,564.772009,0.645159,0.37969,0.30642,0.373401,0.6601,27.182464,336.718019,21.474161,96.607436,27.147986,2,1,5,1,1,2,2,3,1,3,3,1,3,2,5,5,5,5,2.62,Below Average,2,3,2,4,2,3,3,4,4,2,3,3,3,3,3,Average,0.38
87,SIN-ANN-0087,0.631524,0.894222,104.171608,13.507204,0.968135,0.163602,0.445036,0.552821,0.532952,871.565475,0.295079,0.676193,0.572729,0.915773,0.644315,26.411144,214.773545,32.511968,38.983467,23.262473,2,1,4,1,1,2,3,2,1,1,1,3,1,2,5,5,2,5,2.21,Below Average,2,1,3,1,2,4,3,1,2,2,1,2,3,2,1.83,Below Average,-0.38
88,SIN-ANN-0088,0.451018,0.563891,104.401154,21.412318,1.665151,0.143647,0.2413,0.384816,0.729172,680.973923,0.487747,0.51684,0.410055,0.64745,0.455575,28.962002,366.131315,16.735853,41.05214,17.321619,3,1,3,1,1,1,1,1,1,2,2,2,1,2,5,5,2,5,2.06,Below Average,3,2,1,1,2,2,2,2,2,1,3,2,3,1,2.07,Below Average,0.01
89,SIN-ANN-0089,0.189681,0.233824,26.508438,5.697254,0.27888,0.127832,0.528403,0.675568,0.292654,703.836073,0.85132,0.226775,0.844482,0.166551,0.138847,24.374906,560.629981,5.968964,80.691653,24.010244,5,3,5,4,1,3,3,4,1,5,4,4,4,1,5,5,4,5,3.74,Good,5,5,5,5,4,5,4,5,5,5,5,5,5,4,4.71,Very Good,0.97
90,SIN-ANN-0090,0.460744,0.260473,101.814979,1.907189,1.01276,0.148189,0.325312,0.484448,0.702726,798.863434,0.739065,0.561319,0.619976,0.448786,0.484056,20.152802,166.837774,11.453337,44.79765,17.136726,3,3,5,1,1,2,2,1,1,4,1,3,2,1,4,5,2,5,2.58,Below Average,4,3,3,4,2,3,3,4,3,3,2,3,4,3,3.26,Average,0.68
91,SIN-ANN-0091,0.742005,0.3818,60.947287,15.529011,1.320439,0.148012,0.257873,0.377223,0.498406,1166.578439,0.581935,0.498056,0.663812,0.336528,0.675732,15.773924,173.670325,49.852504,94.186911,18.355743,1,2,4,1,1,1,1,3,1,3,2,3,3,1,4,5,5,5,2.4,Below Average,2,3,3,3,3,3,2,3,3,3,3,4,2,4,2.73,Average,0.33
92,SIN-ANN-0092,0.610563,0.224926,23.879969,11.904206,0.869988,0.094886,0.379427,0.683099,0.704074,1116.136724,0.724802,0.18949,0.434917,0.500403,0.688435,29.73496,161.182992,4.709573,128.739105,6.928041,2,3,5,1,2,2,3,1,1,4,4,2,2,2,4,5,5,5,2.85,Average,3,4,3,3,4,3,4,3,5,3,4,2,2,2,3.34,Average,0.49
93,SIN-ANN-0093,0.222549,0.363132,87.577737,5.344144,0.162843,0.06657,0.495771,0.670939,0.261417,535.886054,0.894253,0.233469,0.822511,0.327263,0.249516,12.823178,615.558207,11.126921,107.059904,5.855404,4,2,5,4,3,3,3,4,1,5,4,4,3,1,5,5,5,5,3.65,Good,5,4,5,4,5,5,5,5,5,5,5,5,5,4,4.64,Very Good,0.99
94,SIN-ANN-0094,0.285644,0.394131,30.009354,8.243327,0.138071,0.128281,0.3726,0.71834,0.3426,1075.057624,0.892303,0.346421,0.827605,0.169188,0.335935,14.178004,85.2802,11.716679,125.536014,10.304162,4,2,5,5,1,2,4,4,1,5,3,4,4,1,2,5,5,5,3.52,Good,4,4,5,4,3,4,4,5,4,5,5,4,4,3,4.16,Good,0.64
95,SIN-ANN-0095,0.301459,0.513598,65.424859,10.751372,0.620434,0.158326,0.419274,0.624,0.406595,878.578157,0.42738,0.563951,0.470248,0.613118,0.364641,35.096701,30,16.43669,87.126987,0.2,4,1,5,2,1,2,3,3,1,2,1,2,1,3,1,5,5,1,2.45,Below Average,3,2,4,3,3,3,3,2,2,2,2,3,4,2,2.81,Average,0.36
96,SIN-ANN-0096,0.710814,0.569503,94.460885,11.980733,1.554864,0.171932,0.172546,0.366872,0.589758,835.959349,0.368091,0.600162,0.363201,0.417276,0.711408,21.638614,248.940188,35.571859,57.555127,29.420542,1,1,5,1,1,1,1,2,1,1,1,1,2,1,5,5,3,5,2.01,Below Average,1,3,1,2,2,2,2,1,3,2,3,2,2,2,2.37,Below Average,0.36
97,SIN-ANN-0097,0.33417,0.182652,0.078506,15.203187,0.81238,0.096751,0.345265,0.688468,0.561585,549.509289,0.690524,0.270739,0.729713,0.335094,0.392856,33.782091,126.182572,14.121119,113.62758,9.721053,4,3,4,1,2,2,3,2,1,3,3,4,3,2,3,5,5,5,3,Average,4,4,4,3,4,3,4,4,5,4,4,5,5,5,3.83,Good,0.83
98,SIN-ANN-0098,0.695032,0.285337,78.512141,9.055703,0.96822,0.166382,0.422349,0.516682,0.533652,998.333804,0.514597,0.492459,0.617659,0.649613,0.684969,16.325669,286.538621,9.001521,62.056014,32.54785,2,3,5,1,1,2,2,2,1,2,2,3,1,1,5,5,3,5,2.52,Below Average,2,4,3,2,2,4,2,2,3,4,2,3,2,3,2.82,Average,0.3
99,SIN-ANN-0099,0.421125,0.107142,56.833548,13.039523,0.798226,0.143248,0.38511,0.728804,0.572272,1561.190087,0.665388,0.490681,0.859063,0.703481,0.470031,26.077444,141.918395,20.573029,85.599897,5.089095,3,4,4,1,1,2,4,2,1,3,2,5,1,2,4,5,5,5,2.94,Average,3,4,4,3,2,3,4,3,2,4,1,2,2,3,2.93,Average,-0.01
100,SIN-ANN-0100,0.649423,0.493311,82.870517,12.528279,1.024468,0.151507,0.339539,0.389136,0.674707,1042.537476,0.361316,0.679526,0.600614,0.670351,0.716169,13.41444,131.473702,25.020718,79.894641,20.688594,2,1,4,1,1,2,1,2,1,1,1,3,1,1,4,5,4,5,2.11,Below Average,2,2,3,2,1,3,2,1,2,3,2,3,1,2,2.27,Below Average,0.16
101,SIN-ANN-0101,0.421491,0.619941,117.191129,10.127473,1.360778,0.141787,0.356786,0.560657,0.808715,580.398017,0.808545,0.539079,0.482536,0.312666,0.446489,23.953539,518.281273,6.88284,162.708624,2.454888,3,1,5,1,1,2,3,1,1,4,1,2,3,1,5,5,5,3,2.54,Below Average,4,2,3,3,3,3,3,4,2,2,4,1,4,3,2.89,Average,0.35
102,SIN-ANN-0102,0.823832,0.839257,92.816105,17.063932,1.690102,0.183125,0.185083,0.365606,0.829675,1443.333214,0.590853,0.679918,0.505171,0.477604,0.825468,25.766317,353.974405,23.415845,84.580868,33.320584,1,1,4,1,1,1,1,1,1,3,1,2,2,2,5,5,4,5,2.1,Below Average,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1.07,Poor,-1.03
103,SIN-ANN-0103,0.462411,0.250887,70.144082,7.922027,1.09041,0.119293,0.392058,0.768647,0.501071,113.95347,0.751975,0.307864,0.821442,0.490821,0.465438,13.03278,27.256181,2.274638,34.288809,3.502125,3,3,5,1,1,2,4,2,4,4,3,4,2,1,1,3,1,4,2.75,Average,4,4,2,4,4,4,4,4,4,5,3,4,4,5,3.6,Good,0.85
104,SIN-ANN-0104,0.131548,0.247888,57.200899,8.593137,0.504445,0.105879,0.521499,0.863713,0.378795,25,0.791725,0.238695,0.877405,0.130286,0.19799,21.5757,161.161006,34.891243,105.705775,5.032654,5,3,5,2,1,3,5,3,5,4,4,5,5,1,4,5,5,5,3.86,Good,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4.77,Very Good,0.91
105,SIN-ANN-0105,0.679827,0.549145,152.752066,13.53545,1.007037,0.146717,0.428031,0.369655,0.517405,865.691493,0.296758,0.439508,0.388778,0.788261,0.743371,27.691089,409.02872,6.35302,100.170187,19.207092,2,1,4,1,1,2,1,2,1,1,2,1,1,2,5,5,5,5,2.18,Below Average,1,1,1,1,2,3,1,1,2,1,2,2,2,2,1.5,Below Average,-0.68
106,SIN-ANN-0106,0.711222,0.498086,56.95688,13.375098,1.823835,0.133637,0.161038,0.341416,0.53197,1079.208149,0.574621,0.779436,0.352752,0.667445,0.773063,26.399107,211.176827,14.225342,177.658921,38.923784,1,1,4,1,1,1,1,2,1,3,1,1,1,2,5,5,5,5,2.09,Below Average,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1.49,Poor,-0.6
107,SIN-ANN-0107,0.364065,0.342522,102.995327,11.57643,1.016048,0.153363,0.366164,0.560554,0.607758,898.904288,0.485277,0.522764,0.342393,0.496687,0.277729,17.393791,716.114496,4.678693,114.769558,18.295354,3,2,5,1,1,2,3,2,1,2,1,1,2,1,5,5,5,5,2.55,Below Average,3,4,2,3,2,3,2,2,3,2,3,3,3,3,2.84,Average,0.29
108,SIN-ANN-0108,0.351657,0.417882,46.171171,8.634283,0.690857,0.048167,0.424456,0.850954,0.231705,428.96782,0.884564,0.236739,0.812987,0.237977,0.359243,15.401035,204.389241,16.354752,64.318237,0.2,3,2,5,1,4,2,5,4,2,5,4,4,4,1,5,5,3,1,3.26,Average,4,4,4,4,5,4,5,5,5,5,5,5,5,5,4.5,Very Good,1.24
109,SIN-ANN-0109,0.395357,0.468537,15.684876,5.537371,0.847196,0.107787,0.409442,0.62811,0.654649,889.868077,0.412234,0.577642,0.696009,0.350238,0.39523,28.906715,30,9.299226,83.796734,26.944035,3,1,5,1,1,2,3,2,1,2,1,3,3,2,1,5,4,5,2.46,Below Average,3,3,3,3,4,4,4,2,2,4,3,2,3,3,2.67,Average,0.21
110,SIN-ANN-0110,0.15773,0.169678,9.092718,6.451902,0.270265,0.121442,0.474518,0.764137,0.332105,1019.661565,0.76111,0.366505,0.881033,0.201644,0.097471,19.413607,46.150178,10.170611,16.623593,0,5,4,5,4,1,3,4,4,1,4,3,5,4,1,1,5,1,1,3.39,Average,5,5,5,5,5,5,5,4,4,4,5,5,4,5,4.96,Very Good,1.57
111,SIN-ANN-0111,0.716533,0.846674,99.612365,15.983995,1.453075,0.127266,0.069341,0.357192,0.733692,1166.646557,0.368788,0.648361,0.308761,0.700089,0.667693,17.908109,652.568399,20.211705,61.656374,6.249763,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5,5,3,5,1.82,Poor,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1.23,Poor,-0.59
112,SIN-ANN-0112,0.500804,0.354385,68.597614,9.334966,0.474908,0.098587,0.289046,0.395287,0.349646,1017.571255,0.651826,0.248882,0.526644,0.642086,0.512664,20.095558,513.389567,43.845054,164.369963,35.03435,2,2,5,2,2,1,1,4,1,3,4,2,1,1,5,5,5,5,2.75,Average,3,3,4,3,3,3,2,3,4,3,2,4,3,3,3.04,Average,0.29
113,SIN-ANN-0113,0.675715,0.207591,31.529133,10.045826,0.85034,0.128187,0.332024,0.492654,0.763996,795.77735,0.519338,0.37428,0.576757,0.578064,0.654693,16.159223,355.065944,8.340967,128.594631,43.900655,2,3,5,1,1,2,2,1,1,2,3,3,1,1,5,5,5,5,2.6,Below Average,2,3,3,2,3,3,3,3,2,3,2,2,4,4,2.64,Average,0.04
114,SIN-ANN-0114,0.509765,0.483884,34.998798,13.38025,1.424338,0.081462,0.266859,0.396412,0.74063,1047.067175,0.621585,0.445049,0.439316,0.522471,0.486245,17.933959,122.017041,43.936389,113.782115,14.620178,2,1,4,1,2,1,1,1,1,3,2,2,2,1,3,5,5,5,2.21,Below Average,2,3,1,1,4,2,2,2,3,2,2,2,1,3,2.06,Below Average,-0.15
115,SIN-ANN-0115,0.410463,0.411413,109.766187,4.253634,0.959407,0.150716,0.363614,0.53605,0.505462,376.365672,0.486475,0.20735,0.8146,0.526978,0.352745,22.778185,622.781711,13.622749,129.053082,6.892569,3,2,5,1,1,2,2,2,2,2,4,4,2,1,5,5,5,5,2.85,Average,3,4,3,3,2,4,2,2,4,4,4,3,3,3,2.91,Average,0.06
116,SIN-ANN-0116,0.522122,0.305487,0.050133,4.969679,0.735926,0.096238,0.491625,0.641074,0.86474,265.282246,0.84379,0.452172,0.424177,0.258442,0.461177,20.771183,297.072335,2,112.122247,29.124382,2,2,5,1,2,3,3,1,3,4,2,2,3,1,5,3,5,5,2.79,Average,4,5,3,4,5,4,4,4,3,2,4,2,4,4,3.7,Good,0.91
117,SIN-ANN-0117,0.510919,0.581695,73.995683,5.076082,0.998492,0.10001,0.478703,0.616831,0.706457,911.048782,0.619639,0.282175,0.775023,0.564952,0.502673,15.382888,336.494037,24.76673,56.934385,30.329595,2,1,5,1,1,3,3,1,1,3,3,4,1,1,5,5,3,5,2.55,Below Average,3,2,2,3,4,4,3,3,4,4,3,2,3,3,3.09,Average,0.54
118,SIN-ANN-0118,0.245809,0.488981,89.47666,5.966128,1.249654,0.131906,0.328668,0.530871,0.385727,1055.057446,0.544422,0.524274,0.727525,0.487734,0.191185,31.180025,798.847465,26.899677,101.670851,41.380333,4,1,5,1,1,2,2,3,1,2,1,4,2,2,5,5,5,5,2.74,Average,4,3,3,4,3,3,3,3,2,4,3,5,2,2,3.09,Average,0.35
119,SIN-ANN-0119,0.34152,0.305488,51.19807,5.637682,0.648922,0.080367,0.353848,0.649163,0.413815,323.073563,0.848175,0.290263,0.951387,0.236685,0.395432,34.847765,522.163741,9.484469,102.35222,14.797627,4,2,5,2,2,2,3,3,3,4,3,5,4,2,5,5,5,5,3.47,Average,4,5,5,5,4,5,3,5,5,5,5,4,5,5,4.91,Very Good,1.44
120,SIN-ANN-0120,0.187483,0.334212,19.521956,1.166117,0.517613,0.102185,0.344705,0.732007,0.282746,394.440007,0.884278,0.434937,0.98,0.197087,0.236897,31.374242,30,10.936455,64.298577,4.482298,5,2,5,2,1,2,4,4,2,5,2,5,4,2,1,5,3,5,3.32,Average,4,5,5,5,5,4,5,5,5,5,5,5,5,4,4.53,Very Good,1.21
121,SIN-ANN-0121,0.188113,0.127044,75.878553,3.716697,0.181579,0.078069,0.584522,0.931113,0.571813,424.168021,0.792858,0.272259,0.805677,0.352603,0.204898,18.74814,438.537686,36.663287,80.13655,32.392417,5,4,5,4,2,3,5,2,2,4,3,4,3,1,5,5,4,5,3.78,Good,5,4,5,5,5,5,5,4,5,5,3,4,5,4,4.5,Very Good,0.72
122,SIN-ANN-0122,0.310328,0.518854,66.45948,5.898733,0.96548,0.093472,0.265936,0.778069,0.44717,576.804342,0.897282,0.378665,0.777554,0.340234,0.34273,26.925293,499.562344,6.631059,79.178065,38.347334,4,1,5,1,2,1,4,3,1,5,3,4,3,2,5,5,4,5,3.1,Average,3,3,3,4,4,3,5,5,3,4,5,4,4,4,4.03,Good,0.93
123,SIN-ANN-0123,0.37429,0.305404,54.301605,15.138478,1.460004,0.126794,0.311181,0.585395,0.787291,941.597022,0.59345,0.453757,0.543725,0.162324,0.431663,17.931267,24.922752,1.5,30.833997,2.09397,3,2,4,1,1,2,3,1,1,3,2,2,4,1,1,3,1,3,2.19,Below Average,2,3,2,2,2,3,3,2,2,2,4,1,2,1,2.26,Below Average,0.07
124,SIN-ANN-0124,0.852271,0.358464,105.700186,9.759225,0.942839,0.144522,0.274156,0.686842,0.851473,1340.927608,0.303618,0.566646,0.356706,0.465014,0.851103,40.072116,30,22.37798,81.523577,21.158756,1,2,5,1,1,1,3,1,1,1,1,1,2,3,1,5,4,5,2.11,Below Average,1,3,3,2,2,2,3,1,2,1,3,1,2,2,1.76,Below Average,-0.35
125,SIN-ANN-0125,0.278928,0.220141,51.266197,11.689974,0,0.142878,0.385658,0.566469,0.489272,511.318068,0.82622,0.182065,0.979188,0.224852,0.299978,32.579727,462.733067,15.826833,124.972938,18.798165,4,3,5,5,1,2,3,3,1,4,4,5,4,2,5,5,5,5,3.72,Good,5,4,5,3,3,4,3,5,5,5,4,4,4,4,4.25,Good,0.53
126,SIN-ANN-0126,0.201159,0.435868,84.413367,8.129288,0.899204,0.117562,0.288176,0.40448,0.785881,1027.644934,0.684105,0.631173,0.574337,0.419084,0.148188,25.181061,410.966656,54.178523,89.723373,18.852536,4,2,5,1,1,1,2,1,1,3,1,3,2,2,5,5,5,5,2.68,Below Average,4,3,3,2,3,3,2,4,2,3,3,2,2,2,2.65,Average,-0.03
127,SIN-ANN-0127,0.135491,0.416969,18.388061,4.926369,1.156456,0.072593,0.408207,0.69098,0.562566,412.284054,0.758986,0.44101,0.623521,0.194122,0.114775,25.131788,30,27.120412,73.110066,34.573142,5,2,5,1,2,2,3,2,2,4,2,3,4,2,1,5,4,5,3.02,Average,5,4,2,4,5,4,4,5,3,4,4,4,3,4,4.1,Good,1.08
128,SIN-ANN-0128,0.538302,0.296706,68.637018,13.979184,1.229993,0.151179,0.211085,0.604057,0.7395,1360.364049,0.31123,0.597253,0.449916,0.483127,0.578185,18.418045,363.060161,15.61907,98.13088,18.599227,2,3,4,1,1,1,3,1,1,1,1,2,2,1,5,5,5,5,2.37,Below Average,2,2,2,2,2,2,3,1,2,2,2,2,3,1,2.06,Below Average,-0.31
129,SIN-ANN-0129,0.435795,0.313368,63.518197,14.566722,0.486759,0.184108,0.337158,0.308985,0.83899,552.03007,0.697338,0.393283,0.615437,0.551491,0.483565,30.566017,542.429215,26.677052,71.646204,19.66439,3,2,4,2,1,2,1,1,1,3,2,3,1,2,5,5,4,5,2.55,Below Average,3,4,3,1,1,3,2,3,3,4,3,1,4,2,2.73,Average,0.18
130,SIN-ANN-0130,0.479405,0.645738,128.155806,10.412504,0.608516,0.147934,0.229049,0.386319,0.590163,653.537434,0.752271,0.551524,0.627356,0.393349,0.388063,21.788926,422.588526,8.69969,118.499028,9.48473,3,1,5,2,1,1,1,2,1,4,1,3,3,1,5,5,5,5,2.65,Below Average,3,2,4,2,3,3,2,4,3,3,3,3,3,2,3.02,Average,0.37
131,SIN-ANN-0131,0.899904,0.64132,97.316496,13.611279,1.304341,0.158611,0.317277,0.586559,0.734651,809.290924,0.603901,0.625293,0.360378,0.77874,0.901646,25.315282,457.531332,3.100425,85.995767,0.2,1,1,4,1,1,2,3,1,1,3,1,1,1,2,5,4,5,1,1.99,Below Average,1,2,1,2,3,3,3,2,2,2,1,2,3,2,2.05,Below Average,0.06
132,SIN-ANN-0132,0.759628,0.550908,134.715763,11.437389,1.724876,0.154474,0.20335,0.273551,0.915971,1145.526769,0.20609,0.670138,0.415267,0.63832,0.758838,29.608853,900.394592,27.915428,87.647973,21.72325,1,1,5,1,1,1,1,1,1,1,1,2,1,2,5,5,5,5,2.08,Below Average,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1.42,Poor,-0.66
133,SIN-ANN-0133,0.657918,0.70548,113.92993,24.194208,1.5602,0.195412,0.226433,0.390854,0.945317,631.321765,0.343653,0.722515,0.323941,0.822573,0.588987,17.441117,381.154288,6.173113,110.889386,0.2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1.74,Poor,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1.28,Poor,-0.46
134,SIN-ANN-0134,0.557526,0.491394,179.648711,11.969223,0.728967,0.189485,0.273144,0.611135,0.537598,895.686428,0.605442,0.437238,0.704329,0.605441,0.512585,33.129774,444.42067,22.372626,129.586037,27.766915,2,1,5,1,1,1,3,2,1,3,2,4,1,2,5,5,5,5,2.57,Below Average,2,2,3,2,1,1,3,3,2,3,2,2,2,2,1.98,Below Average,-0.59
