image_path,ground_truth
image79/line_016.png,බෝතලය ආදි ද්‍රව්‍ය සූදානම් කළෙමි. නිවසින්
image80/line_002.png,වර්ග කි.
image80/line_003.png,මධ්‍ය අක්ෂර රූල මැද
image80/line_007.png,"ග,ස,න,ත,ප,ක"
image80/line_010.png,අරෝහණ අක්ෂර රූලෙන් උඩට
image80/line_012.png,"ඩ,ට,ජ,ර,ම, බ,එ"
image80/line_014.png,අවරෝහණ අක්ෂර රූලෙන් පහළට
image80/line_017.png,"ළ,ල,අ,ඉ,උ,ද,ආ"
image81/line_009.png,අල්පප්‍රාණ අක්ෂර
image81/line_011.png,"ක,ච,ට,ත,ප"
image81/line_013.png,"ග,ජ,ඩ,ද,බ"
image81/line_014.png,මහප්‍රාණ අක්ෂර
image81/line_015.png,"ඛ,ඡ,ඨ,ථ,ඵ"
image81/line_016.png,"ඝ,ඣ,ඪ,ධ,භ"
image81/line_017.png,මුර්ධජ අක්ෂර කි.
image81/line_022.png,"ණ,ළ,ෂ"
image81/line_023.png,තාලුජ අක්ෂර කි
image81/line_025.png,ශ
image81/line_027.png,සඤ්ඤක අක්ෂර කි.
image81/line_028.png,"ඟ,ඦ,ඬ,ඳ,ඹ"
image82/line_005.png,කෙටි ඇදපිල්ල
image82/line_006.png,"""ඇ"" ශබ්දය"
image82/line_008.png,කැලය
image82/line_009.png,කැටය
image82/line_013.png,පැන්සල
image82/line_015.png,දික් ඇදපිල්ල
image82/line_016.png,"""ඈ"" ශබ්දය"
image82/line_018.png,මෑ කරල
image82/line_023.png,පෑන
image82/line_025.png,බෑගය
image82/line_026.png,කෙටි ඉස්පිල්ල
image82/line_027.png,"""ඉ"" ශබ්දය"
image82/line_030.png,කිරි පිලි
image82/line_032.png,මිදි
image83/line_005.png,දික් ඉස්පිල්ල
image83/line_007.png,"""ඊ"" ශබ්දය"
image83/line_009.png,මී කිරි
image83/line_012.png,දී කිරි
image83/line_016.png,කීටයා
image83/line_017.png,කෙටි පාපිල්ල
image83/line_018.png,"""උ"" ශබ්දය"
image83/line_019.png,පුටුව ගුවන රුහුන
image83/line_020.png,නුවණ කුඩය රුලං
image83/line_022.png,නුවර කුලය රුවල
image83/line_023.png,දික් පාපිල්ල
image83/line_026.png,පූසා කූඩය රූල
image83/line_029.png,මූණ කූර රූකඩ
image83/line_030.png,ථූපාරාමය කූඩැල්ලා රූස්ස
image84/line_001.png,පුළුවන්
image84/line_002.png,කුරුල්ලෝ
image84/line_003.png,හුඟාක්
image85/line_001.png,අවබෝධය
image85/line_003.png,මුළු මිදුලම සුවඳවත් වන්නේ කුමක් නිසා
image85/line_005.png,දක්වන්න
image85/line_006.png,සමන් වැලේ මල් ජයට පිපී ඇති නිසා
image85/line_007.png,ගීතයේ සංවාදය ඇතිවන්නේ කවුරුන්
image85/line_009.png,අතරද
image85/line_010.png,පියා සහ දුව අතර
image85/line_011.png,පියාගේ ප්‍රාර්ථනාව කුමක් ද
image85/line_012.png,මලක් වී පිපෙන්න ජීවන මල් ගොමුවේ.
image85/line_014.png,'මිනිසා මිය ගියත් කළ හොඳ ඉතිරි වේ'
image85/line_015.png,යන අදහස දැක්වෙන ගී පද දෙක උපුටා
image86/line_004.png,සමන් වැලක් වී පිපෙන් දුවේ
image86/line_005.png,ජීවිත මල් ගොමුවේ
image86/line_013.png,පර වී හැළුණත් මිනිස් මලේ
image86/line_017.png,පවතී සුවඳ ලොවේ.
image86/line_022.png,මේ ගීතය ගැන ඔබට දැනෙන හැඟීම
image86/line_029.png,විස්තර කරන්න
image86/line_039.png,සෑම ගෙදරකම සමන් මල් පිපුණා නම් මුළු
image86/line_043.png,රටම සුවඳ හමයි
image87/line_002.png,සරල තේරවිලි
image87/line_005.png,අලියා නොකන දල්ල ගිනි දල්ල
image87/line_007.png,වත්ත පහළ ලේ බිංදුව මදටිය
image87/line_008.png,අහසට රිට වැහි බිංදුව
image87/line_014.png,අලියා නොයන මඟ ඉණිමඟ
image87/line_017.png,කැලයට පාන හඳපාන
image88/line_004.png,"ක,ච,ට,ත,ප,ග,ජ,ඩ,ද,බ,"
image88/line_007.png,මහප්‍රාණ අක්ෂර
image88/line_011.png,"ඛ,ඡ,ඨ,ථ,ඵ,ඝ,ඣ,ඪ,ධ,භ"
image88/line_012.png,මුර්ධජ අක්ෂර
image88/line_016.png,"ණ,ළ,ෂ"
image88/line_018.png,තාලුජ අක්ෂර
image88/line_019.png,ශ
image88/line_020.png,සඤ්ඤක අක්ෂර
image88/line_021.png,"ඟ,ඦ,ඬ,ඳ,ඹ"
image89/line_002.png,කෙටි පාපිල්ල
image89/line_003.png,"""උ"" ශබ්දය"
image89/line_005.png,"පුටුව,කුඩය,රුවල"
image89/line_014.png,දික් පාපිල්ල
image89/line_017.png,"""ඌ"" ශබ්දය"
image89/line_018.png,"ලූලා,කූඩය,රූල"
image90/line_001.png,කෞතුකාගාරය
image90/line_002.png,පෞරාණික
image90/line_012.png,ගෞරවයෙන්
image90/line_019.png,කෞශල්‍ය
image91/line_003.png,උපදේශාත්මක වැකි මෙලෙස හඳුන්
image91/line_007.png,අද කළ යුතු දේ හෙටට කල් නොදමන්න
image91/line_010.png,අද කළ යුතු දේ අදම කරන්න හෙටට කල්
image91/line_017.png,ඇඟිල්ලෙ තරම ට ඉදිමෙන්න
image91/line_023.png,ප්‍රමාණයට වඩා අහංකාර නොවන්න
image91/line_031.png,පනින්න පෙර සිතා බලනු
image91/line_032.png,යමක් කිරීමට පෙර සිතා බලන්න
image92/line_001.png,ප්‍රස්තාව පිරුළු
image92/line_006.png,අවස්ථාවට ගැළපෙන කියමන්
image92/line_009.png,විශේෂයකි.
image92/line_018.png,ප්‍රකාශ කළ අයෙක් නැත.
image92/line_021.png,සැම පිරුළකටම පාහේ කතා
image92/line_027.png,ප්‍රවෘත්තියක් ඇත.
image93/line_009.png,ගෘහය අසළ තෘණ භූමියක්
image93/line_012.png,මේ කෘතිය කියවන්න
image93/line_016.png,වෘත්තයක් අඳින්න
image93/line_018.png,දිනපතා ප්‍රවෘත්ති බලන්න
image93/line_022.png,පෘතුගාලයේ සිට පෘතුගීසීන්
image94/line_009.png,සරල තේරවිලි
image94/line_012.png,අලියා නොකන දල්ල ගිනි දල්ල
image94/line_016.png,ගසක නොපිපෙන මල බිම් මල
image94/line_027.png,අහසට දිග රිට වැහි බිංදුව
image94/line_029.png,කැලේට පාන හඳපාන
image95/line_001.png,වර්ග තුනකි
image95/line_002.png,මධ්‍ය අක්ෂර රූල මැද
image95/line_003.png,"ග,ස,න,ත,ප,ක"
image95/line_004.png,ආරෝහණ අක්ෂර රූලෙන් උඩ
image95/line_008.png,"ඩ,ට,ජ,ර,ම,බ,එ"
image95/line_009.png,ආරෝහණ අක්ෂර රූලෙන් පහළට
image95/line_011.png,"ළ,ල,අ,ඉ,උ,ද,ආ"
image96/line_003.png,ඈත
image96/line_008.png,සරම
image96/line_017.png,ඇදය
image96/line_029.png,සත
image97/line_005.png,පිරිසිදු වාතය අපට ලබාදෙන ගස්වැලි
image97/line_010.png,අපි කපා නොදමමු
image97/line_015.png,පරිසර සුන්දරත්වය වැඩි කරන සතා සිවුපාවුන්
image97/line_018.png,අපි ආරක්ෂා කරමු.
image97/line_019.png,"අපට සිසිලස ලබා දෙන ගංගා, දිය ඇළි අපි"
image97/line_020.png,අපවිත්‍ර නොකරමු.
image98/line_001.png,දබරැඟිල්ල ඉස්සර වී මග පෙන්වනවා
image98/line_002.png,එකතු වෙලා අනෙක් ඇඟිලි උදවු කරනවා
image98/line_003.png,මහපටැඟිල්ලත් හොඳට ම මහන්සි වෙනවා
image98/line_004.png,පුංචි වුණත් සුළැඟිල්ලත් පස්සෙන් එනවා
image98/line_005.png,මැද ඇඟිල්ල උසට උසේ මැදින් ඉන්නවා
image98/line_006.png,ළඟ ම ඉන්න වෙද ඇඟිල්ල මුදු පළදිනවා
image99/line_001.png,ආච්චි
image99/line_004.png,පුද්ගල නාම
image99/line_010.png,සීයා
image99/line_015.png,තාත්තා
image99/line_033.png,අම්මා
image99/line_049.png,නංගි
image99/line_060.png,පුතා
image99/line_064.png,අත්තම්මා
image99/line_070.png,වැඩිහිටියන්
image99/line_080.png,ඔල්සන්
image99/line_091.png,විද්‍යාඥයකු
